positionX, positionY, positionZ, phaseX, phaseY, phaseZ, myocyte_index, flag 
40.217157,39.934315,50.782843,4.025958,4.031615,5.048586,0,0
40.500000,41.065685,50.782843,4.034444,4.079698,5.045757,0,0
40.782843,40.217157,50.782843,4.074042,4.023130,5.071213,0,0
40.217157,40.217157,51.065685,4.037272,4.042929,5.054243,0,0
40.217157,40.500000,49.934315,4.017473,4.037272,5.037272,0,0
40.500000,39.934315,50.217157,4.062728,4.017473,5.071213,0,0
41.348528,40.217157,51.065685,4.091012,4.014645,5.079698,0,0
39.934315,40.217157,50.500000,4.028787,4.048586,5.057071,0,0
40.782843,39.934315,49.934315,4.042929,4.006159,5.025958,0,0
39.934315,40.500000,50.782843,4.042929,4.054243,5.085355,0,0
40.217157,40.217157,50.217157,4.025958,4.031615,5.057071,0,0
39.934315,40.782843,50.782843,4.017473,4.048586,5.071213,0,0
40.782843,40.500000,51.065685,4.076870,4.037272,5.071213,0,0
40.782843,40.500000,50.500000,4.057071,4.059899,5.076870,0,0
40.500000,39.934315,51.065685,4.028787,4.017473,5.062728,0,0
40.500000,40.500000,51.065685,4.042929,4.071213,5.088184,0,0
41.065685,40.500000,50.500000,4.059899,4.051414,5.045757,0,0
41.065685,40.217157,50.500000,4.051414,4.048586,5.042929,0,0
41.348528,40.782843,50.782843,4.088184,4.068385,5.068385,0,0
40.500000,39.651472,49.934315,4.065556,4.025958,5.031615,0,0
40.782843,40.782843,50.217157,4.074042,4.054243,5.059899,0,0
40.782843,40.782843,50.500000,4.051414,4.059899,5.042929,0,0
41.065685,40.217157,49.934315,4.057071,4.051414,5.023130,0,0
39.651472,40.217157,50.500000,4.000503,4.051414,5.031615,0,0
40.500000,40.782843,50.500000,4.068385,4.045757,5.085355,0,0
39.934315,41.065685,50.500000,4.034444,4.076870,5.057071,0,0
40.500000,41.065685,51.348528,4.045757,4.054243,5.068385,0,0
40.217157,41.065685,50.500000,4.028787,4.074042,5.048586,0,0
39.651472,40.782843,50.500000,4.006159,4.071213,5.034444,0,0
40.782843,40.782843,49.368629,4.071213,4.065556,5.011816,0,0
39.934315,40.782843,50.500000,4.040101,4.065556,5.025958,0,0
40.782843,40.782843,50.782843,4.028787,4.054243,5.054243,0,0
40.217157,41.065685,50.217157,4.025958,4.074042,5.034444,0,0
39.651472,40.500000,51.348528,3.992017,4.062728,5.065556,0,0
40.782843,40.782843,50.500000,4.054243,4.051414,5.031615,0,0
40.217157,40.217157,50.217157,4.054243,4.045757,5.051414,0,0
40.782843,40.217157,49.368629,4.062728,4.034444,5.008988,0,0
40.500000,40.782843,49.934315,4.042929,4.074042,5.031615,0,0
40.217157,41.065685,50.217157,4.023130,4.076870,5.034444,0,0
